Retailer,Invoice Date,Region,State,Product,Price per Unit,Units Sold,Total Sales,Sales Method
Foot Locker,16-07-2021,Midwest,Illinois,Men'S Apparel,50,20,1000,Outlet
Foot Locker,17-07-2021,Midwest,Illinois,Women'S Apparel,55,38,2090,Outlet
Foot Locker,18-07-2021,Midwest,Illinois,Men'S Street Footwear,50,50,2500,Outlet
Foot Locker,19-07-2021,Midwest,Illinois,Men'S Athletic Footwear,45,30,1350,Outlet
Foot Locker,20-07-2021,Midwest,Illinois,Women'S Street Footwear,40,20,800,Outlet
Foot Locker,21-07-2021,Midwest,Illinois,Women'S Athletic Footwear,40,18,720,Outlet
Foot Locker,22-07-2021,Midwest,Illinois,Men'S Apparel,50,18,900,Outlet
Foot Locker,23-07-2021,Midwest,Illinois,Women'S Apparel,55,25,1375,Outlet
Foot Locker,24-07-2021,Midwest,Illinois,Men'S Street Footwear,60,43,2580,Outlet
Foot Locker,25-07-2021,Midwest,Illinois,Men'S Athletic Footwear,50,25,1250,Outlet
Foot Locker,26-07-2021,Midwest,Illinois,Women'S Street Footwear,50,15,750,Outlet
Foot Locker,27-07-2021,Midwest,Illinois,Women'S Athletic Footwear,50,13,650,Outlet
Foot Locker,28-07-2021,Midwest,Illinois,Men'S Apparel,60,13,780,Outlet
Foot Locker,29-07-2021,Midwest,Illinois,Women'S Apparel,65,25,1625,Outlet
Foot Locker,30-07-2021,Midwest,Illinois,Men'S Street Footwear,60,40,2400,Outlet
Foot Locker,31-07-2021,Midwest,Illinois,Men'S Athletic Footwear,50,25,1250,Outlet
Foot Locker,01-08-2021,Midwest,Illinois,Women'S Street Footwear,50,20,1000,Outlet
Foot Locker,02-08-2021,Midwest,Illinois,Women'S Athletic Footwear,50,18,900,Outlet
Foot Locker,03-08-2021,Midwest,Illinois,Men'S Apparel,60,15,900,Outlet
Foot Locker,04-08-2021,Midwest,Illinois,Women'S Apparel,65,25,1625,Outlet
Foot Locker,05-08-2021,Midwest,Illinois,Men'S Street Footwear,60,50,3000,Outlet
Foot Locker,06-08-2021,Midwest,Illinois,Men'S Athletic Footwear,50,30,1500,Outlet
Foot Locker,07-08-2021,Midwest,Illinois,Women'S Street Footwear,50,25,1250,Outlet
Foot Locker,08-08-2021,Midwest,Illinois,Women'S Athletic Footwear,50,20,1000,Outlet
Foot Locker,09-08-2021,Midwest,Illinois,Men'S Apparel,60,20,1200,Outlet
Foot Locker,10-08-2021,Midwest,Illinois,Women'S Apparel,65,30,1950,Outlet
Sports Direct,11-08-2021,Midwest,Illinois,Men'S Street Footwear,20,73,1460,Outlet
Sports Direct,12-08-2021,Midwest,Illinois,Men'S Athletic Footwear,30,73,2190,Outlet
Sports Direct,13-08-2021,Midwest,Illinois,Women'S Street Footwear,30,53,1590,Outlet
Sports Direct,14-08-2021,Midwest,Illinois,Women'S Athletic Footwear,35,53,1855,Outlet
Sports Direct,15-08-2021,South,Texas,Men'S Apparel,40,38,1520,Outlet
Sports Direct,16-08-2021,South,Texas,Women'S Apparel,35,53,1855,Outlet
Sports Direct,17-08-2021,South,Texas,Men'S Street Footwear,25,68,1700,Outlet
Sports Direct,18-08-2021,South,Texas,Men'S Athletic Footwear,35,65,2275,Outlet
Sports Direct,19-08-2021,South,Texas,Women'S Street Footwear,35,48,1680,Outlet
Sports Direct,20-08-2021,South,Texas,Women'S Athletic Footwear,35,43,1505,Outlet
Sports Direct,21-08-2021,South,Texas,Men'S Apparel,40,30,1200,Outlet
Sports Direct,22-08-2021,South,Texas,Women'S Apparel,35,50,1750,Outlet
Sports Direct,23-08-2021,South,Texas,Men'S Street Footwear,30,68,2040,Outlet
Sports Direct,24-08-2021,South,Texas,Men'S Athletic Footwear,40,68,2720,Outlet
Sports Direct,25-08-2021,South,Texas,Women'S Street Footwear,30,50,1500,Outlet
Sports Direct,26-08-2021,South,Texas,Women'S Athletic Footwear,35,40,1400,Outlet
Sports Direct,27-08-2021,South,Texas,Men'S Apparel,40,30,1200,Outlet
Sports Direct,28-08-2021,South,Texas,Women'S Apparel,35,45,1575,Outlet
Sports Direct,29-08-2021,South,Texas,Men'S Street Footwear,20,70,1400,Outlet
Sports Direct,30-08-2021,South,Texas,Men'S Athletic Footwear,30,70,2100,Outlet
Sports Direct,31-08-2021,South,Texas,Women'S Street Footwear,25,53,1325,Outlet
Sports Direct,01-09-2021,South,Texas,Women'S Athletic Footwear,30,43,1290,Outlet
Sports Direct,02-09-2021,South,Texas,Men'S Apparel,35,33,1155,Outlet
Sports Direct,03-09-2021,South,Texas,Women'S Apparel,30,60,1800,Outlet
Sports Direct,04-09-2021,South,Texas,Men'S Street Footwear,20,75,1500,Outlet
Sports Direct,05-09-2021,South,Texas,Men'S Athletic Footwear,30,78,2340,Outlet
Sports Direct,06-09-2021,South,Texas,Women'S Street Footwear,25,63,1575,Outlet
Sports Direct,07-09-2021,South,Texas,Women'S Athletic Footwear,35,55,1925,Outlet
Sports Direct,08-09-2021,South,Texas,Men'S Apparel,50,45,2250,Outlet
Sports Direct,09-09-2021,South,Texas,Women'S Apparel,45,80,3600,Outlet
Sports Direct,10-09-2021,South,Texas,Men'S Street Footwear,45,80,3600,Outlet
Sports Direct,11-09-2021,South,Texas,Men'S Athletic Footwear,50,80,4000,Outlet
Sports Direct,12-09-2021,South,Texas,Women'S Street Footwear,45,65,2925,Outlet
Sports Direct,13-09-2021,South,Texas,Women'S Athletic Footwear,45,60,2700,Outlet
Sports Direct,14-09-2021,South,Texas,Men'S Apparel,50,50,2500,Outlet
Sports Direct,15-09-2021,South,Texas,Women'S Apparel,55,88,4840,Outlet
Sports Direct,16-09-2021,South,Texas,Men'S Street Footwear,45,83,3735,Outlet
Sports Direct,17-09-2021,South,Texas,Men'S Athletic Footwear,50,83,4150,Outlet
Sports Direct,18-09-2021,South,Texas,Women'S Street Footwear,45,98,4410,Outlet
Sports Direct,19-09-2021,South,Texas,Women'S Athletic Footwear,45,58,2610,Outlet
Sports Direct,20-09-2021,South,Texas,Men'S Apparel,50,58,2900,Outlet
Sports Direct,21-09-2021,South,Texas,Women'S Apparel,60,85,5100,Outlet
Sports Direct,22-09-2021,South,Texas,Men'S Street Footwear,50,80,4000,Outlet
Sports Direct,23-09-2021,South,Texas,Men'S Athletic Footwear,55,80,4400,Outlet
Sports Direct,24-09-2021,South,Texas,Women'S Street Footwear,50,98,4900,Outlet
Sports Direct,25-09-2021,South,Texas,Women'S Athletic Footwear,50,53,2650,Outlet
Sports Direct,26-09-2021,South,Texas,Men'S Apparel,55,53,2915,Outlet
Sports Direct,27-09-2021,South,Texas,Women'S Apparel,60,78,4680,Outlet
Sports Direct,28-09-2021,South,Texas,Men'S Street Footwear,55,73,4015,Outlet
Sports Direct,29-09-2021,South,Texas,Men'S Athletic Footwear,55,68,3740,Outlet
Sports Direct,30-09-2021,South,Texas,Women'S Street Footwear,60,73,4380,Outlet
Sports Direct,01-10-2021,South,Texas,Women'S Athletic Footwear,60,45,2700,Outlet
Sports Direct,02-10-2021,South,Texas,Men'S Apparel,55,45,2475,Outlet
Sports Direct,03-10-2021,South,Texas,Women'S Apparel,50,68,3400,Outlet
Sports Direct,04-10-2021,South,Texas,Men'S Street Footwear,40,63,2520,Outlet
Sports Direct,05-10-2021,South,Texas,Men'S Athletic Footwear,40,63,2520,Outlet
Sports Direct,06-10-2021,South,Texas,Women'S Street Footwear,45,58,2610,Outlet
Sports Direct,07-10-2021,South,Texas,Women'S Athletic Footwear,45,43,1935,Outlet
Sports Direct,08-10-2021,South,Texas,Men'S Apparel,40,40,1600,Outlet
Sports Direct,09-10-2021,South,Texas,Women'S Apparel,50,58,2900,Outlet
Sports Direct,10-10-2021,South,Texas,Men'S Street Footwear,40,73,2920,Outlet
Sports Direct,11-10-2021,South,Texas,Men'S Athletic Footwear,40,73,2920,Outlet
Sports Direct,12-10-2021,South,Texas,Women'S Street Footwear,65,65,4225,Outlet
Sports Direct,13-10-2021,South,Texas,Women'S Athletic Footwear,65,50,3250,Outlet
Sports Direct,14-10-2021,South,Texas,Men'S Apparel,60,48,2880,Outlet
Sports Direct,15-10-2021,South,Texas,Women'S Apparel,70,68,4760,Outlet
Sports Direct,16-10-2021,South,Texas,Men'S Street Footwear,60,83,4980,Outlet
Sports Direct,17-10-2021,South,Texas,Men'S Athletic Footwear,60,83,4980,Outlet
Sports Direct,18-10-2021,South,Texas,Women'S Street Footwear,65,73,4745,Outlet
Sports Direct,19-10-2021,South,Texas,Women'S Athletic Footwear,65,58,3770,Outlet
Sports Direct,20-10-2021,South,Texas,Men'S Apparel,60,53,3180,Outlet
Sports Direct,21-10-2021,South,Texas,Women'S Apparel,70,78,5460,Outlet
Foot Locker,22-10-2021,South,Texas,Men'S Street Footwear,45,43,1935,Outlet
Foot Locker,23-10-2021,South,Texas,Men'S Athletic Footwear,45,23,1035,Outlet
Foot Locker,24-10-2021,South,Texas,Women'S Street Footwear,35,23,805,Outlet
Foot Locker,25-10-2021,South,Texas,Women'S Athletic Footwear,40,8,320,Outlet
Foot Locker,26-10-2021,Northeast,Pennsylvania,Men'S Apparel,55,13,715,Outlet
Foot Locker,27-10-2021,Northeast,Pennsylvania,Women'S Apparel,45,23,1035,Outlet
Foot Locker,28-10-2021,Northeast,Pennsylvania,Men'S Street Footwear,45,48,2160,Outlet
Foot Locker,29-10-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,45,13,585,Outlet
Foot Locker,30-10-2021,Northeast,Pennsylvania,Women'S Street Footwear,35,18,630,Outlet
Foot Locker,31-10-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,40,5,200,Outlet
Foot Locker,01-11-2021,Northeast,Pennsylvania,Men'S Apparel,55,13,715,Outlet
Foot Locker,02-11-2021,Northeast,Pennsylvania,Women'S Apparel,45,23,1035,Outlet
Foot Locker,03-11-2021,Northeast,Pennsylvania,Men'S Street Footwear,50,45,2250,Outlet
Foot Locker,04-11-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,50,15,750,Outlet
Foot Locker,05-11-2021,Northeast,Pennsylvania,Women'S Street Footwear,40,18,720,Outlet
Foot Locker,06-11-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,45,3,135,Outlet
Foot Locker,07-11-2021,Northeast,Pennsylvania,Men'S Apparel,60,8,480,Outlet
Foot Locker,08-11-2021,Northeast,Pennsylvania,Women'S Apparel,50,18,900,Outlet
Foot Locker,09-11-2021,Northeast,Pennsylvania,Men'S Street Footwear,50,45,2250,Outlet
Foot Locker,10-11-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,50,15,750,Outlet
Foot Locker,11-11-2021,Northeast,Pennsylvania,Women'S Street Footwear,40,15,600,Outlet
Foot Locker,12-11-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,45,8,360,Outlet
Foot Locker,13-11-2021,Northeast,Pennsylvania,Men'S Apparel,60,8,480,Outlet
Foot Locker,14-11-2021,Northeast,Pennsylvania,Women'S Apparel,50,20,1000,Outlet
Foot Locker,15-11-2021,Northeast,Pennsylvania,Men'S Street Footwear,60,47,2820,Outlet
Foot Locker,16-11-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,60,18,1080,Outlet
Foot Locker,17-11-2021,Northeast,Pennsylvania,Women'S Street Footwear,55,15,825,Outlet
Foot Locker,18-11-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,55,10,550,Outlet
Foot Locker,19-11-2021,Northeast,Pennsylvania,Men'S Apparel,65,13,845,Outlet
Foot Locker,20-11-2021,Northeast,Pennsylvania,Women'S Apparel,70,25,1750,Outlet
Foot Locker,21-11-2021,Northeast,Pennsylvania,Men'S Street Footwear,65,50,3250,Outlet
Foot Locker,22-11-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,60,25,1500,Outlet
Foot Locker,23-11-2021,Northeast,Pennsylvania,Women'S Street Footwear,55,18,990,Outlet
Foot Locker,24-11-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,55,15,825,Outlet
Foot Locker,25-11-2021,Northeast,Pennsylvania,Men'S Apparel,65,15,975,Outlet
Foot Locker,26-11-2021,Northeast,Pennsylvania,Women'S Apparel,70,30,2100,Outlet
Foot Locker,27-11-2021,Northeast,Pennsylvania,Men'S Street Footwear,65,50,3250,Outlet
Foot Locker,28-11-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,60,30,1800,Outlet
Foot Locker,29-11-2021,Northeast,Pennsylvania,Women'S Street Footwear,55,23,1265,Outlet
Foot Locker,30-11-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,55,18,990,Outlet
Foot Locker,01-12-2021,Northeast,Pennsylvania,Men'S Apparel,65,20,1300,Outlet
Foot Locker,02-12-2021,Northeast,Pennsylvania,Women'S Apparel,70,38,2660,Outlet
Foot Locker,03-12-2021,Northeast,Pennsylvania,Men'S Street Footwear,65,53,3445,Outlet
Foot Locker,04-12-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,60,30,1800,Outlet
Foot Locker,05-12-2021,Northeast,Pennsylvania,Women'S Street Footwear,55,23,1265,Outlet
Foot Locker,06-12-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,55,20,1100,Outlet
Foot Locker,07-12-2021,Northeast,Pennsylvania,Men'S Apparel,65,18,1170,Outlet
Foot Locker,08-12-2021,Northeast,Pennsylvania,Women'S Apparel,70,35,2450,Outlet
Foot Locker,09-12-2021,Northeast,Pennsylvania,Men'S Street Footwear,65,48,3120,Outlet
Foot Locker,10-12-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,50,28,1400,Outlet
Foot Locker,11-12-2021,Northeast,Pennsylvania,Women'S Street Footwear,45,20,900,Outlet
Foot Locker,12-12-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,45,18,810,Outlet
Foot Locker,13-12-2021,Northeast,Pennsylvania,Men'S Apparel,55,13,715,Outlet
Foot Locker,14-12-2021,Northeast,Pennsylvania,Women'S Apparel,60,23,1380,Outlet
Foot Locker,15-12-2021,Northeast,Pennsylvania,Men'S Street Footwear,60,40,2400,Outlet
Foot Locker,16-12-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,50,23,1150,Outlet
Foot Locker,17-12-2021,Northeast,Pennsylvania,Women'S Street Footwear,50,13,650,Outlet
Foot Locker,18-12-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,50,10,500,Outlet
Foot Locker,19-12-2021,Northeast,Pennsylvania,Men'S Apparel,60,10,600,Outlet
Foot Locker,20-12-2021,Northeast,Pennsylvania,Women'S Apparel,65,23,1495,Outlet
Foot Locker,21-12-2021,Northeast,Pennsylvania,Men'S Street Footwear,70,38,2660,Outlet
Foot Locker,22-12-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,60,20,1200,Outlet
Foot Locker,23-12-2021,Northeast,Pennsylvania,Women'S Street Footwear,60,20,1200,Outlet
Foot Locker,24-12-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,60,18,1080,Outlet
Foot Locker,25-12-2021,Northeast,Pennsylvania,Men'S Apparel,70,15,1050,Outlet
Foot Locker,26-12-2021,Northeast,Pennsylvania,Women'S Apparel,75,25,1875,Outlet
Foot Locker,27-12-2021,Northeast,Pennsylvania,Men'S Street Footwear,70,48,3360,Outlet
Foot Locker,28-12-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,60,28,1680,Outlet
Foot Locker,29-12-2021,Northeast,Pennsylvania,Women'S Street Footwear,60,23,1380,Outlet
Foot Locker,30-12-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,60,18,1080,Outlet
Foot Locker,31-12-2021,Northeast,Pennsylvania,Men'S Apparel,70,18,1260,Outlet
Foot Locker,01-01-2020,Northeast,Pennsylvania,Women'S Apparel,75,28,2100,Outlet
West Gear,02-01-2020,Northeast,Pennsylvania,Men'S Street Footwear,35,45,1575,Outlet
West Gear,03-01-2020,Northeast,Pennsylvania,Men'S Athletic Footwear,45,45,2025,Outlet
West Gear,04-01-2020,Northeast,Pennsylvania,Women'S Street Footwear,45,45,2025,Outlet
West Gear,05-01-2020,Northeast,Pennsylvania,Women'S Athletic Footwear,45,30,1350,Outlet
West Gear,06-01-2020,West,Nevada,Men'S Apparel,50,25,1250,Outlet
West Gear,07-01-2020,West,Nevada,Women'S Apparel,45,48,2160,Outlet
West Gear,08-01-2020,West,Nevada,Men'S Street Footwear,35,53,1855,Outlet
West Gear,09-01-2020,West,Nevada,Men'S Athletic Footwear,45,43,1935,Outlet
West Gear,10-01-2020,West,Nevada,Women'S Street Footwear,45,43,1935,Outlet
West Gear,11-01-2020,West,Nevada,Women'S Athletic Footwear,45,28,1260,Outlet
West Gear,12-01-2020,West,Nevada,Men'S Apparel,50,20,1000,Outlet
West Gear,13-01-2020,West,Nevada,Women'S Apparel,45,40,1800,Outlet
West Gear,14-01-2020,West,Nevada,Men'S Street Footwear,45,55,2475,Outlet
West Gear,15-01-2020,West,Nevada,Men'S Athletic Footwear,55,40,2200,Outlet
West Gear,16-01-2020,West,Nevada,Women'S Street Footwear,55,40,2200,Outlet
West Gear,17-01-2020,West,Nevada,Women'S Athletic Footwear,55,30,1650,Outlet
West Gear,18-01-2020,West,Nevada,Men'S Apparel,60,18,1080,Outlet
West Gear,19-01-2020,West,Nevada,Women'S Apparel,55,38,2090,Outlet
West Gear,20-01-2020,West,Nevada,Men'S Street Footwear,60,55,3300,Outlet
West Gear,21-01-2020,West,Nevada,Men'S Athletic Footwear,65,35,2275,Outlet
West Gear,22-01-2020,West,Nevada,Women'S Street Footwear,65,40,2600,Outlet
West Gear,23-01-2020,West,Nevada,Women'S Athletic Footwear,60,30,1800,Outlet
West Gear,24-01-2020,West,Nevada,Men'S Apparel,65,20,1300,Outlet
West Gear,25-01-2020,West,Nevada,Women'S Apparel,80,35,2800,Outlet
West Gear,26-01-2020,West,Nevada,Men'S Street Footwear,60,55,3300,Outlet
West Gear,27-01-2020,West,Nevada,Men'S Athletic Footwear,65,40,2600,Outlet
West Gear,28-01-2020,West,Nevada,Women'S Street Footwear,65,40,2600,Outlet
West Gear,29-01-2020,West,Nevada,Women'S Athletic Footwear,60,30,1800,Outlet
West Gear,30-01-2020,West,Nevada,Men'S Apparel,65,20,1300,Outlet
West Gear,31-01-2020,West,Nevada,Women'S Apparel,80,45,3600,Outlet
West Gear,01-02-2020,West,Nevada,Men'S Street Footwear,60,70,4200,Outlet
West Gear,02-02-2020,West,Nevada,Men'S Athletic Footwear,65,55,3575,Outlet
West Gear,03-02-2020,West,Nevada,Women'S Street Footwear,65,55,3575,Outlet
West Gear,04-02-2020,West,Nevada,Women'S Athletic Footwear,60,43,2580,Outlet
West Gear,05-02-2020,West,Nevada,Men'S Apparel,65,30,1950,Outlet
West Gear,06-02-2020,West,Nevada,Women'S Apparel,80,60,4800,Outlet
West Gear,07-02-2020,West,Nevada,Men'S Street Footwear,60,75,4500,Outlet
West Gear,08-02-2020,West,Nevada,Men'S Athletic Footwear,65,60,3900,Outlet
West Gear,09-02-2020,West,Nevada,Women'S Street Footwear,65,55,3575,In-Store
West Gear,10-02-2020,West,Nevada,Women'S Athletic Footwear,60,45,2700,In-Store
West Gear,11-02-2020,West,Nevada,Men'S Apparel,65,50,3250,In-Store
West Gear,12-02-2020,West,Nevada,Women'S Apparel,80,50,4000,In-Store
West Gear,13-02-2020,West,Nevada,Men'S Street Footwear,65,70,4550,In-Store
West Gear,14-02-2020,West,Nevada,Men'S Athletic Footwear,70,65,4550,In-Store
West Gear,15-02-2020,West,Nevada,Women'S Street Footwear,65,53,3445,In-Store
West Gear,16-02-2020,West,Nevada,Women'S Athletic Footwear,65,48,3120,In-Store
West Gear,17-02-2020,West,Nevada,Men'S Apparel,75,48,3600,In-Store
West Gear,18-02-2020,West,Nevada,Women'S Apparel,80,40,3200,In-Store
West Gear,19-02-2020,West,Nevada,Men'S Street Footwear,60,60,3600,In-Store
West Gear,20-02-2020,West,Nevada,Men'S Athletic Footwear,65,60,3900,In-Store
West Gear,21-02-2020,West,Nevada,Women'S Street Footwear,60,45,2700,In-Store
West Gear,22-02-2020,West,Nevada,Women'S Athletic Footwear,60,40,2400,In-Store
West Gear,23-02-2020,West,Nevada,Men'S Apparel,70,40,2800,In-Store
West Gear,24-02-2020,West,Nevada,Women'S Apparel,75,45,3375,In-Store
West Gear,25-02-2020,West,Nevada,Men'S Street Footwear,60,55,3300,In-Store
West Gear,26-02-2020,West,Nevada,Men'S Athletic Footwear,65,55,3575,In-Store
West Gear,27-02-2020,West,Nevada,Women'S Street Footwear,60,38,2280,In-Store
West Gear,28-02-2020,West,Nevada,Women'S Athletic Footwear,60,35,2100,In-Store
West Gear,01-03-2020,West,Nevada,Men'S Apparel,70,33,2310,In-Store
West Gear,02-03-2020,West,Nevada,Women'S Apparel,75,38,2850,In-Store
West Gear,03-03-2020,West,Nevada,Men'S Street Footwear,60,58,3480,In-Store
West Gear,04-03-2020,West,Nevada,Men'S Athletic Footwear,65,58,3770,In-Store
West Gear,05-03-2020,West,Nevada,Women'S Street Footwear,60,43,2580,In-Store
West Gear,06-03-2020,West,Nevada,Women'S Athletic Footwear,60,40,2400,In-Store
West Gear,07-03-2020,West,Nevada,Men'S Apparel,70,35,2450,In-Store
West Gear,08-03-2020,West,Nevada,Women'S Apparel,75,48,3600,In-Store
West Gear,09-03-2020,West,Nevada,Men'S Street Footwear,60,68,4080,In-Store
West Gear,10-03-2020,West,Nevada,Men'S Athletic Footwear,65,68,4420,In-Store
West Gear,11-03-2020,West,Nevada,Women'S Street Footwear,60,48,2880,In-Store
West Gear,12-03-2020,West,Nevada,Women'S Athletic Footwear,60,48,2880,In-Store
West Gear,13-03-2020,West,Nevada,Men'S Apparel,70,40,2800,In-Store
West Gear,14-03-2020,West,Nevada,Women'S Apparel,75,50,3750,In-Store
West Gear,15-03-2020,West,Nevada,Men'S Street Footwear,30,43,1290,In-Store
West Gear,16-03-2020,West,Nevada,Men'S Athletic Footwear,40,43,1720,In-Store
West Gear,17-03-2020,West,Nevada,Women'S Street Footwear,40,43,1720,In-Store
West Gear,18-03-2020,West,Nevada,Women'S Athletic Footwear,40,28,1120,In-Store
West Gear,19-03-2020,West,Colorado,Men'S Apparel,45,23,1035,In-Store
West Gear,20-03-2020,West,Colorado,Women'S Apparel,40,48,1920,In-Store
West Gear,21-03-2020,West,Colorado,Men'S Street Footwear,30,53,1590,In-Store
West Gear,22-03-2020,West,Colorado,Men'S Athletic Footwear,40,43,1720,In-Store
West Gear,23-03-2020,West,Colorado,Women'S Street Footwear,40,43,1720,In-Store
West Gear,24-03-2020,West,Colorado,Women'S Athletic Footwear,40,28,1120,In-Store
West Gear,25-03-2020,West,Colorado,Men'S Apparel,45,20,900,In-Store
West Gear,26-03-2020,West,Colorado,Women'S Apparel,40,40,1600,In-Store
West Gear,27-03-2020,West,Colorado,Men'S Street Footwear,40,55,2200,In-Store
West Gear,28-03-2020,West,Colorado,Men'S Athletic Footwear,50,40,2000,In-Store
West Gear,29-03-2020,West,Colorado,Women'S Street Footwear,55,40,2200,In-Store
